        3810
  -2.0000000000000000       1.00000000000000000        400.00000000000000       1000.00000000000000     
        3604  1.00000000000000000       1.00000000000000000     
           4           4  6.25000000000000000E-002  6.25000000000000000E-002  5.42260980359997036E-002   2738.6935988979635       4.56389702582201198E-002   2883.1955206258294       0.10830184221702503        2882.5780539525454       0.12877758653142160        2737.4683033345041     
           4           5  0.18750000000000000       6.25000000000000000E-002  4.56389702582201198E-002   2883.1955206258294       3.94067384095327655E-002   3030.5807123798336       9.34841180550864820E-002   3030.2010682417308       0.10830184221702503        2882.5780539525454     
           4           6  0.18750000000000000       0.18750000000000000       0.10830184221702503        2882.5780539525454       9.34841180550864820E-002   3030.2010682417308       0.22188894157559186        3029.2987429181176       0.25724756358627177        2881.1055540317898     
           4           7  6.25000000000000000E-002  0.18750000000000000       0.12877758653142160        2737.4683033345041       0.10830184221702503        2882.5780539525454       0.25724756358627177        2881.1055540317898       0.30645241353917274        2734.5139765427753     
           4           9  0.31250000000000000       6.25000000000000000E-002  3.94067384095327655E-002   3030.5807123798336       3.46741489009293469E-002   3181.3099122312960       8.22447283434807053E-002   3181.0500986230045       9.34841180550864820E-002   3030.2010682417308     
           4          10  0.43750000000000000       6.25000000000000000E-002  3.46741489009293469E-002   3181.3099122312960       3.09571892807720718E-002   3335.6084161887470       7.34222555714535707E-002   3335.4186779372717       8.22447283434807053E-002   3181.0500986230045     
           4          11  0.43750000000000000       0.18750000000000000       8.22447283434807053E-002   3181.0500986230045       7.34222555714535707E-002   3335.4186779372717       0.17417460158497777        3334.9684747496708       0.19514205996048967        3180.4333167280415     
           4          12  0.31250000000000000       0.18750000000000000       9.34841180550864820E-002   3030.2010682417308       8.22447283434807053E-002   3181.0500986230045       0.19514205996048967        3180.4333167280415       0.22188894157559186        3029.2987429181176     
           5          15  0.28125000000000000       0.28125000000000000       0.22188894157559186        3029.2987429181176       0.20765175331478419        3104.4613619534516       0.31998077597160307        3103.7704708627034       0.34198601096571296        3028.4536888929301     
           5          16  0.34375000000000000       0.28125000000000000       0.20765175331478419        3104.4613619534516       0.19514205996048967        3180.4333167280415       0.30066161735633423        3179.8566171550628       0.31998077597160307        3103.7704708627034     
